hospital_340b_id,hospital_name,ccn,contract_pharmacy_name,pharmacy_address,status,effective_date,likely_distributor
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"433 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Rite Aid,"441 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"105 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"511 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"215 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Rite Aid,"464 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"748 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"180 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"412 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"942 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Rite Aid,"842 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"948 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Rite Aid,"591 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"956 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"195 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Walgreens,"886 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Rite Aid,"316 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"162 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"368 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Rite Aid,"213 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"841 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"662 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"213 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"678 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"787 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"884 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Walgreens,"705 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"394 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"243 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"941 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"318 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"829 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"381 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"485 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"629 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Rite Aid,"906 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"514 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Walgreens,"236 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"406 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"865 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"425 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Rite Aid,"942 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"304 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"443 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"132 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"416 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"834 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"507 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Rite Aid,"674 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"755 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"657 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"332 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"269 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Walgreens,"690 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Walgreens,"277 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Walgreens,"245 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Rite Aid,"634 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"520 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"153 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"387 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"508 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"150 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"107 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"498 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"974 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"901 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"416 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"888 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"661 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"818 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"409 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"241 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"453 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"396 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"828 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Walgreens,"135 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"510 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"775 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Rite Aid,"894 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"286 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Rite Aid,"357 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"725 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"816 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"619 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"136 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walmart Pharmacy,"145 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"261 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,CVS Pharmacy,"642 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"889 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Walgreens,"231 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210006,Hospital Center 6 - North,210006,Rite Aid,"300 Main St, City 6",Active,2020-01-01,McKesson
DSH210006,Hospital Center 6 - North,210006,Walgreens,"909 Main St, City 6",Active,2020-01-01,Cardinal Health
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"976 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walgreens,"723 Main St, City 7",Active,2020-01-01,Cardinal Health
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"894 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walgreens,"419 Main St, City 7",Active,2020-01-01,Cardinal Health
DSH210007,Regional Medical Center 7,210007,Walgreens,"652 Main St, City 7",Active,2020-01-01,Cardinal Health
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"450 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"697 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walgreens,"536 Main St, City 7",Active,2020-01-01,Cardinal Health
DSH210007,Regional Medical Center 7,210007,Rite Aid,"627 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Rite Aid,"427 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"653 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Rite Aid,"856 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walgreens,"854 Main St, City 7",Active,2020-01-01,Cardinal Health
DSH210007,Regional Medical Center 7,210007,Walgreens,"938 Main St, City 7",Active,2020-01-01,Cardinal Health
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"686 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"300 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walgreens,"312 Main St, City 7",Active,2020-01-01,Cardinal Health
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"747 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Rite Aid,"540 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"608 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"387 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Rite Aid,"608 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"318 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"711 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"483 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walgreens,"541 Main St, City 7",Active,2020-01-01,Cardinal Health
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"412 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Rite Aid,"139 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"316 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"489 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Rite Aid,"236 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Rite Aid,"295 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walgreens,"875 Main St, City 7",Active,2020-01-01,Cardinal Health
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"935 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"367 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"868 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walgreens,"476 Main St, City 7",Active,2020-01-01,Cardinal Health
DSH210007,Regional Medical Center 7,210007,Rite Aid,"540 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walgreens,"907 Main St, City 7",Active,2020-01-01,Cardinal Health
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"783 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"731 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"278 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"457 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Rite Aid,"569 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Rite Aid,"742 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"931 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"593 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Rite Aid,"598 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"326 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"487 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"464 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"184 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walgreens,"340 Main St, City 7",Active,2020-01-01,Cardinal Health
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"245 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"299 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"684 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"902 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"458 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"830 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"817 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"611 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"489 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"512 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"302 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walgreens,"232 Main St, City 7",Active,2020-01-01,Cardinal Health
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"487 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"374 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Rite Aid,"840 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"903 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"484 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"122 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walmart Pharmacy,"224 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Rite Aid,"346 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Rite Aid,"980 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Walgreens,"477 Main St, City 7",Active,2020-01-01,Cardinal Health
DSH210007,Regional Medical Center 7,210007,Walgreens,"270 Main St, City 7",Active,2020-01-01,Cardinal Health
DSH210007,Regional Medical Center 7,210007,Walgreens,"762 Main St, City 7",Active,2020-01-01,Cardinal Health
DSH210007,Regional Medical Center 7,210007,Rite Aid,"584 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Rite Aid,"481 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"515 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,Rite Aid,"446 Main St, City 7",Active,2020-01-01,McKesson
DSH210007,Regional Medical Center 7,210007,CVS Pharmacy,"428 Main St, City 7",Active,2020-01-01,McKesson
